"address","categoryName","phone","postalCode","reviewsCount","state","title","website"
"Block S Line Room, 28, Road No. 8, Govandi Slums, Govandi West, Baiganwadi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 91379 47420","400043","0","Maharashtra","Soheb Shaikh",
"Shop No. 3, Lala compound, Mahakali Caves Rd, near Sacred heart high school, Sher E Punjab Colony, Andheri East, Mumbai, Maharashtra 400093, India","Party store","+91 70399 75674","400093","95","Maharashtra","Swara Party Shop","https://swarapartyshop.co.in/"
"Pream nagar irla vile parle west Mumbai 400045, Navpada, Prem Nagar, Vile Parle West, Mumbai, Maharashtra 400056, India","Baby store","+91 98674 29195","400056","0","Maharashtra","Santosg Prajapati",
"Ground Floor Unit No. 5 - 14, & First Floor, Shiv Solitaire Garment Hub, Unit No. 105 to 115, Caves Rd, Subhash Nagar, Jogeshwari East, Mumbai, Maharashtra 400060, India","Clothing store","+91 74004 34767","400060","196","Maharashtra","Zudio - Shiv Solitare Garment Hub, Mumbai","https://www.zudio.com/"
"No. 118, Damji Shamji Industrial Estate, 1st Floor, Off. Mahakali Caves Road, Near Nelco Bus Stop, Andheri East, Mumbai, Maharashtra 400093, India","Manufacturer","+91 97572 61737","400093","152","Maharashtra","Sam Inc.","http://www.saminconline.com/"
"Mhada Colony, Andheri West, Mumbai, Maharashtra 400053, India","Handbags shop","+91 81085 78910","400053","49","Maharashtra","Kala Ki Talaash","http://www.kalakitalaash.com/"
"4A Indu Park C.H.S, 151, 152, Sangeetkar N Dutta Marg, Andheri West, Mumbai, Maharashtra 400053, India","Boutique",,"400053","2","Maharashtra","Masaya Home","http://www.masayahome.com/"
"Unit No 11 & 12 Ground Floor, Laxmi Business Park, New Link Rd, Laxmi Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India","Mattress store","+91 73044 17550","400053","2552","Maharashtra","The Sleep Company Experience Store - Andheri West","https://thesleepcompany.in/pages/mattress-store-in-andheri?utm_source=locator&utm_medium=googleplaces"
"No. 48, De Mall, Veera Desai Rd, Mhada Colony, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053, India","Sportswear store","+91 96209 99362","400053","3032","Maharashtra","Decathlon Sports - Andheri West","https://www.decathlon.in/store/andheriwest"
"Shop Number 5, Bhagwan Bhavan, Sir Mathuradas Vasanji Rd, Sai Baba Wadi, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India","Men's clothing store",,"400069","6","Maharashtra","Reload",
"Shop No 1, Plot, Bawa Boutique, Rd Number 10, Govandi Slums, Govandi West, Baiganwadi, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 97027 62698","400043","0","Maharashtra","Fashion Club",
"Ambari tiniali 10, New D. N. Nagar, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400053, India","Baby store","+91 80116 10479","400053","0","Maharashtra","Jamal Uddin",
"25 R, New Link Rd, opposite Laxmi Plaza, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053, India","Beauty supply store","+91 80807 76677","400053","519","Maharashtra","Beauty Palace - Wholesale Beauty & Cosmetic Products, Salon Equipment's, Spa Kit & Products","http://www.beautypalace.in/"
"Shop 9, Hubtown Premiere, Madran Kamgar Nagar, Ambivali, JP Rd, Andheri West, Mumbai, Maharashtra 400053, India","Clothing store","+91 84548 01366","400053","556","Maharashtra","Jockey Exclusive Store","https://stores.jockey.in/jockey-exclusive-store-ambivali-mumbai-32131/home"
"3VFJ+C9V, SG Barve Marg, Ambedkar Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India","Baby store",,,"0",,"Maza Diaperwala",
"Unit No F5, Oberoi Mall, off Western Express Highway, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India","Men's clothing store","+91 80 3700 2258","400063","1034","Maharashtra","Manyavar","https://stores.manyavar.com/manyavar-mens-clothing-goregaon-east-mumbai-126782/Home"
"Vijay Nagar, Andheri East, Mumbai, Maharashtra 400069, India","Baby store","+91 86558 82830","400069","0","Maharashtra","Anil Yadav",
"3002, Jeejabai Bhosale Marg, N1, Gajanand Colony, RamannNagar, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 77000 55560","400043","0","Maharashtra","Mubeen Store",
"Plot No 13 Room No 798, Govandi Slums, Lotus Colony, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 98676 37788","400043","0","Maharashtra","Sadiq Store",
"N4 Plot 34, K Block Road N4, Govandi, Plot 34, Road, K Block, Baiganwadi, Mumbai, Maharashtra 400043, India","Baby store","+91 93103 72242","400043","0","Maharashtra","Meraj Store",
"Plot No 13, Rd Number 9, near BMC School, Govandi Slums, Govandi West, Baiganwadi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 62031 07724",,"1",,"Subham Singh Solanki",
"1st Floor, SYNTHOFINE ESTATE, A 101, behind Virwani Industrial Estate, Hanuman Tekdi, Goregaon, Mumbai, Maharashtra 400063, India","Store","+91 96190 12333","400063","106","Maharashtra","Luv My India","https://www.luvmyindia.com/"
"Shop No 48, Malik Liyaqat Hussain Marg, opp. St Joseph School, Ambedkar Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India","Baby store","+91 98195 00340","400070","0","Maharashtra","Pamper Collection",
"Shop No 3 Room No 56, Govandi Slums, Lotus Colony, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 91673 56832","400043","0","Maharashtra","Rahims Store",
"SHOP NO 5, Station Rd, opposite Star Residency, Khajurwadi, Momin Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India","Discount store","+91 84596 68738","400102","81","Maharashtra","Mumbai Discount Bazaar",
"3W45+WRH, Khardev Nagar, Chembur 1, Chembur, Mumbai, Maharashtra 400071, India","Baby store","+91 80941 48458","400071","0","Maharashtra","Sarika",
"Jagruti Nagar, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 91371 89230","400024","1","Maharashtra","Shaikh store",
"CG Rd, Indira Nagar, Chembur, Mumbai, Maharashtra 400071, India","Baby store","+91 98670 10041","400071","1","Maharashtra","Aarif Sop",
"10, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 92196 50594","400024","0","Maharashtra","Ajay Store",
"WING-A, MAHALAXMI APARTMENT, 13-c, Sainath Mandir Chowk, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India","Baby store","+91 88284 93465","400089","0","Maharashtra","Lalkishor",
"Second Floor, Oberoi Mall, Shop S - 23 A, off Western Express Highway, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India","Gourmet grocery store","+91 70459 47622","400063","2076","Maharashtra","Nature's Basket Goregaon East","https://m.naturesbasket.co.in/"
"Shop No, 1, VN Purav Marg, Panchsheel Nagar, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India","Baby store","+91 99301 17705","400022","2","Maharashtra","Laxmi Electric",
"Shop No 12, Shiv Shakti Nagar, Chembur, Mumbai, Maharashtra 400071, India","Baby store","+91 88285 31047","400071","0","Maharashtra","Farman Shop",
"Shop no8, A12, Road No. 1, near Hanuman Mandir, behind BMC Hospital, Parksite Colony, Vikhroli West, Mumbai, Maharashtra 400079, India","Shopping mall","+91 97692 54594","400079","1","Maharashtra","BTC BAZAAR",
"Raheja Vihar, Chandivali, Powai, Mumbai, Maharashtra 400072, India","Grocery store","+91 98671 97333","400072","73","Maharashtra","D H Mart",
"Plot No 8/K, 5, Road No. 2, near Umar Masjid, Govandi Slums, Govandi West, Phase 1, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 87677 56056","400043","0","Maharashtra","Mahira Daiper",
"Shop No. 9, Sargam CHS, Building No. 40, Oshiwara Mhada Complex, New Link Road Extension, near Link Plaza Commercial Complex, Oshiwara, Andheri West, Mumbai, Maharashtra 400102, India","Toy store","+91 70217 17200","400102","0","Maharashtra","Patel Toys & Stationers",
"Shop No 1, Mhada Colony, Gautam Nagar, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 90791 37165","400043","0","Maharashtra","Jasmita Pandy",
"Shell Colony Rd, Shramjivi Nagar, Sai Baba Nagar, Kurla, Mumbai, Maharashtra 400071, India","Baby store",,,"0",,"Jagajiban Rabi Baishya",
"Deonar Village Rd, Deonar, Govandi East, Mumbai, Maharashtra 400088, India","Baby store","+91 93268 80510","400088","0","Maharashtra","Verendra Store",
"Shop No12 G, Block Room, No24, Road No. 11, Govandi Slums, Govandi West, Baiganwadi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 84249 94937","400043","0","Maharashtra","Rohit Store",
"N3 Plot N28, Govandi Baiganwadi, Road N3 Plot N28 Cblock, Road, Cblock, Mumbai, Maharashtra 400043, India","Baby store","+91 97026 65099","400043","0","Maharashtra","Iqrar Store",
"32, Mahda Colony, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 89283 48996","400024","0","Maharashtra","Sushil Store",
"Govandi Slums, Govandi West, Adasa Nagar, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 98679 05465","400043","0","Maharashtra","Nile Traders",
"Lig, MIG Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India","Baby store","+91 98198 81252","400070","0","Maharashtra","Fancy Sweets",
"Plot No 11, Rd Number 9, near Baiganwadi, Shivaji Nagar Number 2, Govandi West, Baiganwadi, Govandi, Mumbai, Maharashtra 400043, India","Baby store","+91 77229 94678","400043","0","Maharashtra","Chhotu",
"Govandi Slums, Lotus Colony, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 96697 94961","400043","0","Maharashtra","Niharikaa Mehtaa",
"1, ACC Nagar, Chembur, Mumbai, Maharashtra 400043, India","Baby store","+91 89624 53463","400043","0","Maharashtra","Mariam",
"Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 92437 32723","400024","0","Maharashtra","sarika Saxsena",
"1, Road No. 1, Govandi Slums, Govandi West, Adasa Nagar, Govandi, Mumbai, Maharashtra 400043, India","Baby store","+91 70391 42397","400043","0","Maharashtra","MADAN LAL",
"7, Pipe Line Rd, Bandi Bazaar, Mohili Village, Saki Naka, Mumbai, Maharashtra 400072, India","Clothing store",,"400072","895","Maharashtra","Fashion Street.",
"Shop No 4, G Block S Line Room, 44, Road No. 11, Govandi Slums, Govandi West, Baiganwadi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 97683 04438","400043","0","Maharashtra","MAYUR DADA GADE",
"No 4 H Blok, Shop, Road 13, Govandi Rd, Baiganwadi, Mumbai, Maharashtra 400043, India","Baby store","+91 79772 57289","400043","0","Maharashtra","Shamsul store",
"Ibn Faisal, 8254 Prince Ahmad Ibn Abdulrahman, PL Lokhande Marg, Mumbai, Maharashtra 400043, India","Baby store","+91 80825 30597","400043","0","Maharashtra","Toufiq Shop",
"Kamalabai Nagar, Govandi West, Goavandi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 84342 18475","400043","0","Maharashtra","Abhishek Kumar",
"Shop No 5, 2B, Stn, Patel chambers, Narayan Gajanan Acharya Marg, Laxmi Market, Chembur West, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India","Party store","+91 99670 74999","400071","0","Maharashtra","Jay Enterprise",
"Shop No 1 Plot 14 Road No 9, 43, Govandi Slums, Mumbai, Maharashtra 400043, India","Baby store","+91 70397 90829","400043","0","Maharashtra","Rehan Shaikh",
"Oberoi Garden City, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India","Clothing store","+91 82918 42145","400063","1802","Maharashtra","The Souled Store","https://www.thesouledstore.com/"
"First Floor, Oberoi Mall, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India","Western apparel store",,"400063","444","Maharashtra","Gap Oberoi Mall","https://www.gap.com/"
"Shop no.6, Ismail Baug, 49/18, Kasturba Rd, opp. Rly. Stn, nr. Jain temple, Malad, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064, India","Clothing store","+91 98703 68520","400064","19","Maharashtra","R.L. Enterprises",
"SHOP NO.6 BLDG NO.38 GREEN APT. VAISHALI NAGAR, JOGESHWARI (W), MUMBAI-400 102 SHOP NO.6 BLDG NO.38 GREEN APT. VAISHALI NAGAR, JOGESHWARI (W), MUMBAI, Mumbai, Maharashtra 400102, India","Toy store",,"400102","23","Maharashtra","ALFAAZ NOOR TOYS COLLECTION",
"L- 29, Gokul Dham Shopping Center, Film City Centre, General AK Vaidya Marg, Yashodham, Malad East, Sai Rd, Gokuldham Colony, Goregaon, Mumbai, Maharashtra 400063, India","Grocery store","+91 22 2842 8960","400063","114","Maharashtra","Shanti Stores",
"Shop No 89 G Block Q Line Room 79 Road No 5, Main Mumbai, Baiganwadi, Mumbai, Maharashtra 400043, India","Baby store","+91 93261 32534","400043","0","Maharashtra","MOHDHAROONSIRAJUDDINANSARI",
"opp. Labbaik Store, Kasaiwada, Takshashila Nagar, Qureshi Nagar, Kurla, Mumbai, Maharashtra 400070, India","Baby store","+91 95684 91525","400070","0","Maharashtra","Zaidi",
"Unit 27 / 28, Oberoi Mall, 28, Western Urban Road, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India","Clothing store","+91 93114 57813","400063","819","Maharashtra","Marks & Spencer","http://www.marksandspencer.in/"
"Road No. 8, Govandi Slums, Govandi West, Baiganwadi, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 98335 94355","400043","1","Maharashtra","Pardeep Vegetables",
"S.N, 3W3H RHR, Annabhau Sathe Nagar, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 96199 73712","400043","0","Maharashtra","PRAKASH NANABHAU PATOLE",
"Shop No 5, Safa Marwah Apt, M.H, Pathan Road, opp. HUMERA PARK, Malad, MBH Colony, Pathan Wadi, Malad East, Mumbai, Maharashtra 400097, India","Clothing store","+91 82918 23090","400097","19","Maharashtra","Al Naaz Garments",
"Shop No 68, G Block S Line, Govandi Slums, Govandi West, Adasa Nagar, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 88892 41052","400043","0","Maharashtra","Kavya Sharma",
"No 4, Shop No4 G Block S Line Room Road, Plot No 29, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 97025 62324","400043","0","Maharashtra","Rukshad Israr Khan Store",
"shop no 1, Mhada Colony, Natvar Parekh Compound, Govandi East, Mumbai, Maharashtra 400043, India","Baby store","+91 72406 67338","400043","0","Maharashtra","sanjana verma",
"Shop No.11&12, Building No.5, Matruchhaya CHS, 5, Sainath Mandir Chowk, opp. Universal School, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India","Gift shop","+91 98196 31390","400089","73","Maharashtra","Guru Krupa Nx - Exclusive Gift Shop, Best Toy Store & Luxury Perfumes Boutique; Back to School Essentials",
"Nehru Ni 1, Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India","Baby store","+91 89057 59031","400024","0","Maharashtra","Madhavi",
"Shop 2, Road No. 3, Govandi Slums, Govandi West, Phase 1, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 88568 11818","400043","0","Maharashtra","UMEESH SHEKURAO KARE",
"Road No. 11, near Chai Khalifa, Govandi Slums, Govandi West, Baiganwadi, Govandi, Mumbai, Maharashtra 400043, India","Baby store","+91 95126 55247","400043","0","Maharashtra","Sneha",
"Rd Number 9, Govandi Slums, Govandi West, Adasa Nagar, GOVANDI, Mumbai, Maharashtra 400043, India","Baby store","+91 80037 41886","400043","0","Maharashtra","KIRTI",
"Denmar Shop No 1, Deonar, Chembur, Mumbai, Maharashtra 400043, India","Baby store","+91 96803 58872","400043","0","Maharashtra","Ankita",
"Road No.5, Govandi Slums, Govandi West, Adasa Nagar, Govandi, Mumbai, Maharashtra 400043, India","Baby store","+91 90820 41091","400043","0","Maharashtra","MUKESH KUMAR",
"Jai Mangal Society, 3, Haji Bapu Rd, opposite Durga Bar & Restaurant, Devchand Nagar, Dhobi Ghat, Malad East, Mumbai, Maharashtra 400097, India","Gift shop","+91 22 2877 6137","400097","16","Maharashtra","Shanti Stores",
"Rd Number 9, Govandi Slums, Govandi West, Adasa Nagar, GOVANDI, Mumbai, Maharashtra 400043, India","Baby store","+91 82393 93706","400043","0","Maharashtra","SANJAY KUMAR",
"Shop No.1, Building No.42, Anand Tower, opp. Delicious Hotel, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India","Toy store","+91 98196 31390","400089","37","Maharashtra","Guru Krupa Novelty - Toy Store & Gift Store","https://instagram.com/gurukrupanx_"
"Road No 9 Govandi Mumbai Raod No 9, Mumbai, Maharashtra 400043, India","Baby store","+91 84249 05227","400043","1","Maharashtra","MEHNDI HASAN SALMANI",
"Shop No 15 & 16, Krishna Height, near Axis Bank Branch, Upper Govind Nagar, Malad East, Mumbai, Maharashtra 400097, India","Pen store","+91 98191 45803","400097","269","Maharashtra","Student Mall",
"Road No. 6, near Me A Money, Kamalabai Nagar, Govandi Colony, Adasa Nagar, Shivaji Nagar, Mumbai, Maharashtra 400043, India","Baby store","+91 88905 19746","400043","0","Maharashtra","Pallavi Roy",
